,date,y,group,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,pre_period_flag,y_scaled
10,2020-01-11 00:00:00+00:00,5864588.0,cat=08424  YOGURT--COMPACTO,6948099.0,2859628.0,16460583.0,31801698.0,20012755.0,28105123.0,20213381.0,5519716.0,1816490.0,22341424.0,45080339.0,0.0,2011520.0,451990.0,0.0,10267140.0,25930900.0,4861580.0,9810985.0,2072540.0,8643243.0,10656045.0,5409355.0,5906000.0,13466736.0,3516885.0,8526190.0,1,0.11550638928994574
11,2020-01-12 00:00:00+00:00,6072436.0,cat=08424  YOGURT--COMPACTO,7764644.0,2757035.0,16542902.0,31519259.0,20432799.0,27784577.0,20577033.0,4464306.0,2021259.0,22255370.0,45175133.0,0.0,1824220.0,420340.0,0.0,9011790.0,23519196.0,4555560.0,7772919.0,2012130.0,9378744.0,11434098.0,6201072.0,5484007.0,14524541.0,3424020.0,8327950.0,1,0.24555121712185293
12,2020-01-13 00:00:00+00:00,6913039.0,cat=08424  YOGURT--COMPACTO,8243955.0,3267879.0,19117180.0,25101418.0,15630895.0,24419830.0,21556990.0,4794272.0,1162968.0,19955043.0,40193840.0,0.0,1585610.0,364480.0,0.0,9409001.0,24128145.0,3928900.0,8492071.0,2251440.0,12730688.0,11384843.0,6849567.0,6931974.0,13869643.0,3525652.0,9382777.0,1,0.7714936000650839
13,2020-01-14 00:00:00+00:00,5611643.0,cat=08424  YOGURT--COMPACTO,7755845.0,3066493.0,15167966.0,20315307.0,14383156.0,21408600.0,17424489.0,4263799.0,981353.0,18079039.0,37177012.0,0.0,1384870.0,448490.0,0.0,9088522.0,21831582.0,3556440.0,7674393.0,2108303.0,9236389.0,10249043.0,5865939.0,6119903.0,12557130.0,3506300.0,8403975.0,1,-0.042754402134276615
14,2020-01-15 00:00:00+00:00,5645353.0,cat=08424  YOGURT--COMPACTO,8027425.0,3222522.0,13976098.0,24523709.0,15014789.0,22585904.0,17032653.0,5381499.0,1257200.0,21037811.0,39397640.0,0.0,1756410.0,405500.0,0.0,10923750.0,26008691.0,4532780.0,8727653.0,2092900.0,8318937.0,10186094.0,5847667.0,6520272.0,12767334.0,3409245.0,8430165.0,1,-0.0216629740415666
15,2020-01-16 00:00:00+00:00,5473726.0,cat=08424  YOGURT--COMPACTO,7807518.0,3190950.0,13467679.0,23279400.0,14759100.0,21194933.0,16376939.0,4584475.0,1046955.0,19196422.0,37735476.0,0.0,1575475.0,344260.0,0.0,10626995.0,23856038.0,4096240.0,8563187.0,1958605.0,8298432.0,9480001.0,5482750.0,6235403.0,11524683.0,3320115.0,8186040.0,1,-0.1290453095285895
16,2020-01-17 00:00:00+00:00,6056783.0,cat=08424  YOGURT--COMPACTO,7007625.0,2912765.0,14120364.0,24889840.0,15350277.0,23352052.0,17862176.0,5312540.0,1145378.0,20531234.0,41948355.0,0.0,1842385.0,468870.0,0.0,10910196.0,25633965.0,4238500.0,9254844.0,2476540.0,8841783.0,9497469.0,5552963.0,6251838.0,11899815.0,3480230.0,8418760.0,1,0.2357575617099517
17,2020-01-18 00:00:00+00:00,6269468.0,cat=08424  YOGURT--COMPACTO,6927847.0,2934535.0,15794965.0,31027531.0,20865524.0,27454039.0,19220672.0,5564323.0,1496688.0,22767078.0,48570380.0,0.0,1874175.0,508130.0,0.0,11870741.0,28308243.0,5037100.0,9852097.0,2464120.0,8500914.0,10432387.0,5393416.0,6435743.0,13997979.0,3282830.0,9273915.0,1,0.3688287685891576
18,2020-01-19 00:00:00+00:00,6171808.0,cat=08424  YOGURT--COMPACTO,8039259.0,3094965.0,16501756.0,31489081.0,21019426.0,28234314.0,20067335.0,4884714.0,2064148.0,23607727.0,49142560.0,0.0,1704425.0,386990.0,0.0,11083581.0,25814165.0,4912870.0,7994977.0,2118170.0,9108273.0,11464055.0,6179690.0,5530816.0,15382678.0,3692040.0,9553210.0,1,0.30772556872163875
19,2020-01-20 00:00:00+00:00,7113269.0,cat=08424  YOGURT--COMPACTO,8394460.0,3461743.0,18857443.0,26664554.0,17835325.0,26313819.0,21372078.0,5407259.0,1260963.0,22654043.0,44597503.0,0.0,1601090.0,488295.0,0.0,11038654.0,28020662.0,4182035.0,10064507.0,2725615.0,11891193.0,11759167.0,7012623.0,7228433.0,14559977.0,3683545.0,10178444.0,1,0.8967720529574995
20,2020-01-21 00:00:00+00:00,6152801.0,cat=08424  YOGURT--COMPACTO,7647517.0,3286525.0,15202271.0,24016650.0,14832437.0,22775749.0,17909148.0,4621126.0,934965.0,19990367.0,40760882.0,0.0,1493985.0,459480.0,0.0,10927196.0,25100826.0,4061765.0,8883228.0,2379355.0,8653519.0,10283895.0,5881368.0,6487432.0,12502678.0,3602910.0,9010175.0,1,0.2958334069370603
21,2020-01-22 00:00:00+00:00,5155168.0,cat=08424  YOGURT--COMPACTO,7207705.0,2996040.0,13660009.0,21282135.0,14138103.0,21015381.0,15285187.0,4425129.0,946154.0,17756230.0,37762987.0,0.0,1360660.0,345880.0,0.0,9961648.0,24250148.0,3996840.0,8500806.0,1960215.0,8032892.0,9731996.0,5490284.0,5784126.0,11913910.0,3066785.0,7832756.0,1,-0.32835836649558797
22,2020-01-23 00:00:00+00:00,5233560.0,cat=08424  YOGURT--COMPACTO,6627982.0,2777300.0,12756871.0,21435405.0,13890492.0,21099845.0,15379680.0,4165415.0,937515.0,17951350.0,36727119.0,0.0,1378605.0,319865.0,0.0,9846170.0,21951768.0,3709390.0,8124209.0,2162655.0,7721395.0,9264676.0,5118050.0,5823622.0,11298794.0,3342965.0,7847270.0,1,-0.279310628997999
23,2020-01-24 00:00:00+00:00,6012075.0,cat=08424  YOGURT--COMPACTO,6474825.0,2810730.0,13975170.0,23836400.0,15085215.0,22370750.0,18456994.0,6614055.0,1193005.0,23222445.0,40948316.0,0.0,1218235.0,399600.0,420660.0,10360990.0,23616349.0,3544045.0,9138989.0,3098460.0,8315810.0,9409949.0,5633345.0,5809115.0,12326398.0,3169150.0,8443235.0,1,0.20778498481381172
24,2020-01-25 00:00:00+00:00,5847570.0,cat=08424  YOGURT--COMPACTO,6270420.0,2828485.0,15973890.0,28950515.0,20456697.0,27087871.0,19621589.0,7835875.0,1690285.0,26956580.0,47120349.0,0.0,1506750.0,381715.0,453195.0,10790775.0,25061518.0,4109490.0,9251419.0,3068780.0,7837580.0,10728676.0,5490220.0,5859042.0,13826767.0,3426805.0,9248470.0,1,0.10485869058683867
25,2020-01-26 00:00:00+00:00,6021885.0,cat=08424  YOGURT--COMPACTO,7540820.0,2810935.0,15202133.0,27300712.0,20023091.0,26259535.0,20072178.0,6906780.0,2105455.0,25105945.0,44927120.0,0.0,1415605.0,423620.0,488345.0,9852010.0,23602959.0,4043430.0,7779531.0,2979665.0,8573430.0,10859726.0,6132865.0,5504550.0,15313582.0,3587995.0,9878995.0,1,0.21392283440115925
26,2020-01-27 00:00:00+00:00,7324539.0,cat=08424  YOGURT--COMPACTO,8196899.0,3226491.0,17976079.0,23693955.0,16613656.0,25098745.0,20489785.0,6923182.0,1181434.0,24636900.0,43440807.0,0.0,1450480.0,395740.0,413740.0,10122765.0,25107939.0,3549845.0,9422065.0,3015875.0,11939927.0,10998478.0,6759462.0,7108262.0,14305752.0,3789130.0,9575127.0,1,1.028957932908459
27,2020-01-28 00:00:00+00:00,5482785.0,cat=08424  YOGURT--COMPACTO,7587020.0,3322495.0,14493578.0,21795590.0,15014705.0,21602993.0,17211625.0,6063557.0,1060435.0,22069025.0,39558804.0,0.0,1297175.0,337555.0,341720.0,10131485.0,22798949.0,3451110.0,8452159.0,2708345.0,8552503.0,10447017.0,5656530.0,6302780.0,12269705.0,3435625.0,8362470.0,1,-0.1233773401695904
28,2020-01-29 00:00:00+00:00,5673195.0,cat=08424  YOGURT--COMPACTO,7019865.0,2706540.0,13071158.0,21839442.0,14006349.0,20683006.0,16396827.0,5867605.0,1134635.0,21575410.0,38275143.0,0.0,1417105.0,359795.0,336975.0,9747105.0,22966161.0,3098440.0,8084157.0,2518615.0,7498930.0,9296289.0,5393920.0,5745240.0,11538471.0,3287580.0,8011200.0,1,-0.004242993591930517
29,2020-01-30 00:00:00+00:00,6479151.0,cat=08424  YOGURT--COMPACTO,7279585.0,2872095.0,14272136.0,25864870.0,16930951.0,24566940.0,18578848.0,6585496.0,1306275.0,23764705.0,44024956.0,0.0,1835985.0,374550.0,423095.0,11495460.0,26226753.0,4187825.0,9232158.0,2857035.0,7639021.0,9543071.0,5457660.0,5938300.0,12022343.0,3441690.0,8695765.0,1,0.5000217059004514
30,2020-01-31 00:00:00+00:00,7556207.0,cat=08424  YOGURT--COMPACTO,7108615.0,3063995.0,17974794.0,33449223.0,22374591.0,30119955.0,22701965.0,9213160.0,1646265.0,31978540.0,57357994.0,0.0,2572070.0,505580.0,518100.0,16255875.0,37300671.0,5769845.0,12672871.0,4764275.0,8384695.0,10477346.0,5810610.0,6838325.0,14175935.0,3718861.0,9403415.0,1,1.173906285426464
31,2020-02-01 00:00:00+00:00,8630267.0,cat=08424  YOGURT--COMPACTO,7157330.0,3205015.0,21041042.0,43205280.0,29788766.0,38767140.0,25777257.0,8510370.0,2504140.0,37446695.0,68757375.0,0.0,3271355.0,622825.0,868280.0,18883305.0,42593300.0,7776845.0,14425070.0,5367890.0,8771390.0,12351772.0,6115635.0,7546810.0,17320475.0,4089815.0,12188130.0,1,1.8459163494210091
32,2020-02-02 00:00:00+00:00,8118470.0,cat=08424  YOGURT--COMPACTO,8303460.0,3108960.0,20765244.0,42972695.0,29135570.0,36163688.0,25606281.0,6120565.0,2747915.0,34713869.0,62723371.0,0.0,2214630.0,543165.0,621465.0,14455605.0,35084481.0,5954385.0,11351385.0,4185870.0,8943415.0,11850755.0,6392930.0,6567065.0,17126905.0,3798865.0,11199380.0,1,1.525698917692599
33,2020-02-03 00:00:00+00:00,8920211.0,cat=08424  YOGURT--COMPACTO,8532217.0,3699915.0,19685811.0,34073255.0,23277130.0,31847950.0,23596929.0,9282410.0,1636607.0,31196076.0,59232825.0,0.0,2207060.0,344710.0,550125.0,14192950.0,34300900.0,5288550.0,11816824.0,4436565.0,11396349.0,12055408.0,7282127.0,7576981.0,16048780.0,4055981.0,11300763.0,1,2.027326406582466
34,2020-02-04 00:00:00+00:00,7014995.0,cat=08424  YOGURT--COMPACTO,7193825.0,3316060.0,15064602.0,27363455.0,18550900.0,25464857.0,18829666.0,7569070.0,1132370.0,27067760.0,48632029.0,558975.0,1718575.0,419910.0,1025355.0,12534860.0,30586210.0,5673214.0,11069682.0,4065675.0,7529050.0,10333575.0,5576980.0,6710745.0,13873820.0,3709905.0,9726530.0,1,0.8352846900271232
35,2020-02-05 00:00:00+00:00,6874875.0,cat=08424  YOGURT--COMPACTO,7008675.0,2971685.0,13511303.0,25362710.0,16468065.0,23864562.0,17312360.0,7618570.0,1363170.0,25404035.0,45926835.0,961600.0,1813555.0,419580.0,1200810.0,13003300.0,31762045.0,5803242.0,10963325.0,3733025.0,6845860.0,9121193.0,5135440.0,6211995.0,12461580.0,3276365.0,8791860.0,1,0.7476154255848055
36,2020-02-06 00:00:00+00:00,6556725.0,cat=08424  YOGURT--COMPACTO,6390800.0,2794116.0,12502826.0,23178580.0,15255940.0,22870630.0,16495480.0,6377010.0,1080955.0,23079195.0,42369165.0,890730.0,2090880.0,326965.0,1127115.0,12101610.0,29615108.0,5434542.0,10849918.0,3327040.0,6089805.0,8774448.0,5041480.0,5939730.0,11837558.0,3138260.0,8753065.0,1,0.5485576430960577
37,2020-02-07 00:00:00+00:00,6549413.0,cat=08424  YOGURT--COMPACTO,5912735.0,2740219.0,12963570.0,22867545.0,15630615.0,23510175.0,16942338.0,6887625.0,1076665.0,23605990.0,42255160.0,937180.0,1973370.0,443085.0,962480.0,11421655.0,29153115.0,5212544.0,10788012.0,3404235.0,6595910.0,8765232.0,5016114.0,5887675.0,11880765.0,3163295.0,8915155.0,1,0.5439827240152538
38,2020-02-08 00:00:00+00:00,6537515.0,cat=08424  YOGURT--COMPACTO,6242275.0,2616612.0,14392715.0,29354550.0,20080750.0,27915494.0,18564102.0,7655980.0,1498585.0,26241179.0,46925140.0,1131040.0,2111390.0,402660.0,1061630.0,12016100.0,31159558.0,5643270.0,11130108.0,3632880.0,7195680.0,8941081.0,5064085.0,5844545.0,13487685.0,3286030.0,9726925.0,1,0.5365384697450948
39,2020-02-09 00:00:00+00:00,6719991.0,cat=08424  YOGURT--COMPACTO,7258240.0,2699280.0,15535195.0,30344100.0,19668296.0,26867140.0,19179349.0,6427510.0,1939985.0,26819635.0,47546980.0,1283245.0,1970905.0,502720.0,1105820.0,10953835.0,28094867.0,5411566.0,9078680.0,3032805.0,7413497.0,10806675.0,5755549.0,5528480.0,14747155.0,3197045.0,9772305.0,1,0.6507087287971669
40,2020-02-10 00:00:00+00:00,8441565.0,cat=08424  YOGURT--COMPACTO,7736171.0,3221856.0,16954792.0,24449566.0,17010355.0,25581016.0,20002436.0,6815383.0,1089468.0,25084886.0,46216140.0,1075405.0,1778000.0,371260.0,956710.0,11323924.0,29737156.0,5083123.0,10687602.0,3220990.0,9849764.0,11115191.0,6475924.0,7263865.0,14419497.0,3813824.0,10275034.0,1,1.727850651884653
41,2020-02-11 00:00:00+00:00,7128302.0,cat=08424  YOGURT--COMPACTO,6937800.0,2990379.0,12616067.0,22121105.0,13928205.0,21709986.0,16822670.0,6086575.0,1002470.0,21680941.0,40634148.0,908855.0,1583150.0,424875.0,893598.0,9711760.0,26028928.0,4261346.0,9442538.0,2923690.0,7201548.0,9485980.0,5306305.0,6424345.0,12349380.0,2891830.0,9092720.0,1,0.9061777912700985
42,2020-02-12 00:00:00+00:00,6404824.0,cat=08424  YOGURT--COMPACTO,6714180.0,2743215.0,11851675.0,20500675.0,13975315.0,20486241.0,15004310.0,6065750.0,1000620.0,21090380.0,38180729.0,797120.0,1412440.0,340905.0,866078.0,9615840.0,24810671.0,4416398.0,8927841.0,3022290.0,6770380.0,9287657.0,5109190.0,6015895.0,12015005.0,3022350.0,8616815.0,1,0.4535173280942557
43,2020-02-13 00:00:00+00:00,6255074.0,cat=08424  YOGURT--COMPACTO,6069160.0,2676380.0,11312423.0,20328395.0,13136675.0,19601825.0,14503350.0,5349705.0,840890.0,20305905.0,36549605.0,887755.0,1369145.0,345820.0,757571.0,9106830.0,22972631.0,4101956.0,8452024.0,2670815.0,6489365.0,8572302.0,4894465.0,5680585.0,11147225.0,2908998.0,7720988.0,1,0.35982283515793634
44,2020-02-14 00:00:00+00:00,6236358.0,cat=08424  YOGURT--COMPACTO,6121882.0,2689655.0,12235874.0,22077995.0,14795670.0,21262965.0,14945600.0,6289485.0,1017215.0,22411365.0,38372120.0,999855.0,1434865.0,479160.0,823176.0,10732955.0,26377486.0,4174386.0,9232998.0,3002790.0,6514950.0,8412952.0,4780595.0,5792875.0,11571030.0,3017694.0,8066125.0,1,0.3481127441409337
45,2020-02-15 00:00:00+00:00,6753077.0,cat=08424  YOGURT--COMPACTO,6356115.0,2798520.0,14656333.0,29356878.0,19070131.0,26039978.0,18353787.0,7367770.0,1480551.0,25723315.0,46305483.0,1354065.0,2031135.0,475565.0,1266408.0,13797055.0,30056842.0,5509584.0,10604913.0,3234875.0,7536555.0,9635553.0,5007540.0,6361155.0,13186595.0,3325545.0,9213365.0,1,0.6714097370996114
46,2020-02-16 00:00:00+00:00,7062333.0,cat=08424  YOGURT--COMPACTO,7319440.0,2864715.0,16701069.0,30503135.0,19252400.0,27180690.0,19514059.0,7063005.0,1783355.0,25427420.0,47299520.0,1281210.0,1727950.0,522065.0,1219337.0,12679325.0,27911711.0,5350486.0,9566907.0,3045900.0,9053050.0,10644306.0,5802260.0,6019530.0,14789555.0,3669195.0,10046970.0,1,0.8649027862315939
47,2020-02-17 00:00:00+00:00,8590489.0,cat=08424  YOGURT--COMPACTO,8064963.0,3303042.0,18210811.0,26147763.0,16941143.0,25215470.0,21446941.0,6395178.0,1190193.0,24469500.0,44629274.0,1087576.0,1636670.0,409600.0,969064.0,12475855.0,28790668.0,4636819.0,10129705.0,3170695.0,11185059.0,10563745.0,6539532.0,7836657.0,15103361.0,3652521.0,10100022.0,1,1.8210283391370632
48,2020-02-18 00:00:00+00:00,6758383.0,cat=08424  YOGURT--COMPACTO,7482315.0,3177690.0,14625708.0,23083450.0,14992180.0,22549107.0,17263030.0,6381690.0,1179810.0,23268610.0,39964685.0,1127060.0,1374230.0,406500.0,955394.0,11075325.0,25350746.0,4520720.0,9429646.0,2640975.0,8640315.0,9982657.0,5751130.0,6677275.0,12975830.0,3592905.0,9226660.0,1,0.67472955666235
49,2020-02-19 00:00:00+00:00,7251547.0,cat=08424  YOGURT--COMPACTO,7931130.0,3387596.0,14525510.0,26908250.0,17350790.0,26332521.0,17908649.0,7559650.0,1292495.0,27479839.0,46845420.0,1514100.0,1516025.0,299080.0,1037220.0,11973288.0,26240663.0,4436410.0,10358823.0,3079945.0,7661535.0,10456063.0,5595755.0,7423560.0,14047151.0,3831210.0,9588885.0,1,0.9832888282112449
50,2020-02-20 00:00:00+00:00,6544574.0,cat=08424  YOGURT--COMPACTO,7417335.0,3198932.0,14921835.0,29400010.0,19380267.0,27383920.0,18437664.0,8138675.0,1410835.0,28339767.0,47507373.0,1833930.0,1559255.0,266555.0,947416.0,11775903.0,25986766.0,4168255.0,10083271.0,2929040.0,7528654.0,9904081.0,5388319.0,7124410.0,13749815.0,3678774.0,9846440.0,1,0.5409550936224736
51,2020-02-21 00:00:00+00:00,6030140.0,cat=08424  YOGURT--COMPACTO,6911060.0,2884562.0,17163330.0,31348788.0,21107077.0,29657023.0,20019834.0,8604360.0,1320570.0,29465190.0,50561263.0,1710590.0,1618975.0,448470.0,780888.0,11816660.0,27156203.0,4637480.0,9991144.0,2995960.0,8241770.0,9776625.0,5525040.0,7027610.0,13773360.0,3602540.0,10027380.0,1,0.219087762876547
52,2020-02-22 00:00:00+00:00,6029750.0,cat=08424  YOGURT--COMPACTO,7109375.0,2929125.0,18765795.0,37957842.0,26225483.0,35014372.0,22724579.0,9288775.0,2182719.0,32295085.0,58718981.0,1863125.0,1829875.0,469245.0,1056135.0,13432262.0,28771700.0,5181750.0,10117386.0,3325226.0,8705190.0,10659175.0,5665290.0,6803210.0,15326265.0,3817675.0,10320750.0,1,0.21884375050763105
53,2020-02-23 00:00:00+00:00,6926079.0,cat=08424  YOGURT--COMPACTO,8234576.0,2932480.0,20440227.0,38083735.0,25918668.0,33725769.0,24524372.0,8015370.0,2423885.0,31161860.0,58308932.0,2053965.0,1576870.0,433035.0,1092230.0,12251810.0,26969178.0,5121625.0,8879065.0,3064940.0,9932385.0,11583485.0,6478030.0,6254535.0,16560405.0,4070330.0,10958885.0,1,0.7796523726052483
54,2020-02-24 00:00:00+00:00,8088485.0,cat=08424  YOGURT--COMPACTO,8124718.0,3372984.0,22352508.0,30459411.0,22007432.0,29873631.0,24858981.0,8295871.0,1427651.0,28973793.0,53834064.0,1793599.0,1776410.0,332640.0,755361.0,11675896.0,26097485.0,4378690.0,9942466.0,3081510.0,13987029.0,11703816.0,7308897.0,7549688.0,14834244.0,3770820.0,10845957.0,1,1.5069381205594068
55,2020-02-25 00:00:00+00:00,6787515.0,cat=08424  YOGURT--COMPACTO,7610417.0,3400250.0,19086243.0,31453018.0,19788688.0,28560666.0,22202012.0,7951790.0,1569209.0,28160884.0,50267220.0,1773820.0,1621920.0,375740.0,972408.0,11410883.0,25225586.0,4152510.0,9265620.0,2977940.0,11281515.0,10707642.0,6199530.0,7211855.0,13799410.0,3973410.0,9503605.0,1,0.6929566549476313
56,2020-02-26 00:00:00+00:00,6897115.0,cat=08424  YOGURT--COMPACTO,7598812.0,3190446.0,17294145.0,31569862.0,20794717.0,28286320.0,21926827.0,8001915.0,1431135.0,27705825.0,50878439.0,1784280.0,1552880.0,393875.0,1045849.0,11058870.0,24465809.0,4092960.0,8660962.0,2859150.0,10905108.0,10437591.0,5924870.0,6804090.0,13547950.0,3509850.0,9397512.0,1,0.7615303873404232
57,2020-02-27 00:00:00+00:00,6550180.0,cat=08424  YOGURT--COMPACTO,7865915.0,3269405.0,19220696.0,34913732.0,23486443.0,30228670.0,22438969.0,8517850.0,1789505.0,30528868.0,54478455.0,1862720.0,1737584.0,371495.0,1050515.0,11763080.0,25425817.0,4501760.0,9176235.0,2422931.0,11150500.0,10165237.0,6160200.0,6795895.0,13775576.0,3838521.0,9408845.0,1,0.5444626150074553
58,2020-02-28 00:00:00+00:00,7631312.0,cat=08424  YOGURT--COMPACTO,8054336.0,3573730.0,23581701.0,44054710.0,30495576.0,38268010.0,29597495.0,12631768.0,2447400.0,39112843.0,70811431.0,2635680.0,2483640.0,589495.0,1332108.0,17383797.0,36089522.0,6758430.0,12730680.0,4425229.0,12522900.0,11419486.0,6982820.0,7642215.0,16224210.0,4432300.0,11284590.0,1,1.2208974366250098
59,2020-02-29 00:00:00+00:00,8607187.0,cat=08424  YOGURT--COMPACTO,9036440.0,4044805.0,30716229.0,58800000.0,42592073.0,53586986.0,37962714.0,15534675.0,3540565.0,50813280.0,91485082.0,3431915.0,3263690.0,687735.0,1921700.0,21988309.0,44236555.0,8062087.0,14286706.0,4967142.0,13947840.0,14536680.0,8032850.0,9098720.0,20815748.0,5171070.0,14243740.0,1,1.831475822563111
60,2020-03-01 00:00:00+00:00,9483601.0,cat=08424  YOGURT--COMPACTO,11553380.0,4719115.0,32577714.0,56128555.0,40008129.0,54077575.0,39098383.0,13732650.0,3970425.0,51113326.0,89410280.0,3056730.0,3067240.0,847305.0,2311715.0,20370169.0,43955411.0,7744165.0,14192370.0,5051500.0,16938635.0,17015131.0,9410000.0,8517565.0,25022990.0,5716125.0,15764835.0,1,2.379824172027494
61,2020-03-02 00:00:00+00:00,8582543.0,cat=08424  YOGURT--COMPACTO,10496290.0,4317584.0,28122586.0,42924499.0,29309554.0,40177388.0,30802261.0,12078258.0,1905844.0,41009305.0,74197393.0,2645992.0,2065445.0,633890.0,880695.0,16621238.0,35727456.0,5996260.0,12763890.0,4665335.0,17158122.0,14108254.0,8914085.0,8863889.0,18619331.0,4975070.0,12332174.0,1,1.8160567435385857
62,2020-03-03 00:00:00+00:00,7352188.0,cat=08424  YOGURT--COMPACTO,9573412.0,4183515.0,21710375.0,40179715.0,24758881.0,36643657.0,27173804.0,8116963.0,1812190.0,35997725.0,65528026.0,2327955.0,2062010.0,304865.0,1438525.0,15866244.0,34186046.0,5786380.0,11535125.0,3896515.0,12177247.0,13390834.0,7403315.0,7935745.0,16997615.0,4839170.0,11847515.0,1,1.0462571585191187
63,2020-03-04 00:00:00+00:00,6983506.0,cat=08424  YOGURT--COMPACTO,8988161.0,3423450.0,19244340.0,32274241.0,22326976.0,32995664.0,23557675.0,9514865.0,1920961.0,33082885.0,58344276.0,1880278.0,2080720.0,450420.0,1222420.0,14263194.0,30001934.0,5567186.0,11578115.0,3105220.0,11492666.0,11711108.0,7034320.0,8357685.0,15524835.0,4555135.0,10808633.0,1,0.8155828810917526
